Ligand;SMILES
2oh4/active_38.mol;O=C([C@@H]1NC=CN1C)Nc1cccc(c1)Oc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1
2oh4/active_39.mol;COc1cc2c(ncnc2cc1OCCCn1nncc1)Nc1ccc(cc1F)Br
2oh4/active_4.mol;Clc1ccc(cc1)Nc1nnc(c2c1cccc2)CCc1ccncc1
2oh4/active_40.mol;COCCOc1cc2nncc(c2cc1OC)Nc1ccc(cc1F)Cl
2oh4/active_41.mol;Clc1ccc(cc1)Nc1nnc(c(c1C)C)Cc1ccncc1
2oh4/active_42.mol;COc1ccc(cc1)c1cnc2n(c1)ncc2c1cscc1
2oh4/active_43.mol;n1ccc(cc1)c1n[nH]c2c1CSc1c2cccc1
2oh4/active_44.mol;O=C1Nc2c([C]1[CH]c1[nH]c(cc1C)C(=O)NCC[NH]1CCOCC1)c(ccn2)Nc1ccc(c(c1)Cl)F
2oh4/active_45.mol;Clc1cc(Cl)cc(c1)c1c[nH]nc1c1c[nH]c(c1)C(=O)NCc1ccncc1
2oh4/active_46.mol;N#Cc1cnc2c(c1Nc1ccc(c(c1)O)C)cc(nc2)F
2oh4/active_47.mol;n1ccc(cc1)c1n[nH]c2c1CCc1c2cccc1
2oh4/active_48.mol;Clc1cc(Cl)cc(c1)c1c[nH]nc1c1c[nH]c(c1)C(=O)NCc1ccncc1
2oh4/active_49.mol;FC(c1cc(NC2CCN(CC2)c2ccc(nn2)c2ncno2)cc(c1)C(F)(F)F)(F)F
2oh4/active_5.mol;Fc1cccc(c1)c1ccc2c(c1)[nH]nc2c1nc2c([nH]1)cccc2
2oh4/active_50.mol;O=c1[nH]c(=O)c2c1c1c(c3c2Cc2c3cccc2)[nH]c2c1cccc2
2oh4/active_6.mol;O=C(c1ccccc1NCc1ccncc1)Nc1n[nH]c(c1)c1ccccc1
2oh4/active_7.mol;Oc1cccc(c1)c1ccc2c(c1)[nH]nc2c1nc2c([nH]1)cccc2
2oh4/active_8.mol;O=C(Nc1snc(c1C(=O)N)OCc1c(F)cc(cc1F)Br)NCCCC[NH]1CCCC1
2oh4/active_9.mol;Oc1cccc(c1)c1ccc2c(c1)[nH]nc2c1nc2c([nH]1)cccc2
2qwg/active_1.mol;CCCCCCC[C@@H](O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])CC
2qwg/active_10.mol;OC[C@H]([C@H]([C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)O)C(=O)[O])O)O
2qwg/active_11.mol;OC[C@H]([C@H]([C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])O)O
2qwg/active_12.mol;[NH3]C[C@H]([C@H]([C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)O)C(=O)[O])O)O
2qwg/active_13.mol;CCC([C@@H]([C@H]1[C@H](NC(=[NH2])N)C[C@@H]([C@H]1O)C(=O)[O])NC(=O)C)CC
2qwg/active_14.mol;OC[C@H]([C@@H]([C@H]1OC(=C[C@H]([C@@H]1NC(=O)C)NC(=[NH2])N)C(=O)[O])O)O
2qwg/active_15.mol;OC[C@H]([C@H]([C@@H]1O[C@](O)(C[C@@H]([C@H]1NC(=O)C)O)C(=O)[O])O)O
2qwg/active_16.mol;CCC([C@H]([C@H]1[C@H](NC(=[NH2])N)C[C@@H]([C@H]1O)C(=O)[O])NC(=O)C)CC
2qwg/active_17.mol;CCCCO[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)NC(=[NH2])N)C(=O)[O]
2qwg/active_18.mol;CC[C@@H](O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)NC(=[NH2])N)C(=O)[O])C
2qwg/active_19.mol;CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])CC
2qwg/active_2.mol;CC(=O)N[C@@H]1[C@@H]([NH3])CC(=C[C@H]1Oc1ccccc1)C(=O)[O]
2qwg/active_20.mol;NC(=Nc1cc(ccc1NC(=O)C)C(=O)[O])N
2qwg/active_21.mol;OC[C@@H]([C@@H]([C@H]1O[C@@H](C[C@H]([C@@H]1NC(=O)C)O)P(=O)([O])[O])O)O
2qwg/active_22.mol;OC[C@@H]([C@@H]([C@H]1OC(=C[C@H]([C@@H]1NC(=O)C)O)C(=O)[O])O)O
2qwg/active_23.mol;CCCCCCCCCCO[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O]
2qwg/active_24.mol;CCCN(C(=O)[C@@H]1OC(=CC(=C1NC(=O)C)NC(=[NH2])N)C(=O)[O])C
2qwg/active_25.mol;[NH3]CC(=O)Nc1cc(ccc1NC(=O)C)C(=O)[O]
2qwg/active_26.mol;C=CC[C@H](O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])CC
2qwg/active_27.mol;CC(=O)N[C@@H]1[C@@H]([NH3])CC(=C[C@H]1OCc1ccccc1)C(=O)[O]
2qwg/active_28.mol;CC(=O)N[C@@H]1[C@@H]([NH3])CC(=C[C@H]1OCCCc1ccc(cc1)c1ccccc1)C(=O)[O]
2qwg/active_29.mol;CC[C@H](O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])CCc1ccccc1
2qwg/active_3.mol;OC[C@H]([C@H]([C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)NC(=[NH2])N)C(=O)[O])O)O
2qwg/active_30.mol;CCCCCCCCCO[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O]
2qwg/active_4.mol;CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])CC
2qwg/active_5.mol;CCCCCCCCO[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O]
2qwg/active_6.mol;C=CC[C@@H](O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O])CC
2qwg/active_7.mol;OC[C@@H]([C@@H]([C@H]1O[C@@](O)(C[C@H]([C@@H]1NC(=O)C)O)C(=O)[O])O)O
2qwg/active_8.mol;OC[C@H]([C@H]([C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)NC(=[NH2])N)C(=O)[O])O)O
2qwg/active_9.mol;CCCO[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3])C(=O)[O]
2src/active_1.mol;CC[NH](CCCOc1ccc(cc1)Nc1ncc2c(c1)[nH]c(=O)c(c2)c1c(Cl)cccc1Cl)CC
2src/active_10.mol;Clc1cccc(c1)Nc1ncnc2c1c(n[nH]2)c1cccc(c1)O
2src/active_11.mol;O=C(OC(C)(C)C)Cn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl
2src/active_12.mol;OCCCn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl
2src/active_13.mol;OCc1cccc(c1)n1cc(c2c1ncnc2N)c1ccccc1
2src/active_14.mol;CC(Cn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl)C
2src/active_15.mol;CCCCn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl
2src/active_16.mol;C[NH]1CC[NH](CC1)CCCNc1ncc2c(n1)nc(c(c2)c1c(Cl)cccc1Cl)NC(=O)NCc1ccccc1
2src/active_17.mol;OCc1ccc(cc1)n1cc(c2c1ncnc2N)c1ccccc1
2src/active_18.mol;Clc1cccc(c1)c1cn(c2c1c(N)ncn2)c1ccccc1
2src/active_19.mol;CCCn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl
2src/active_2.mol;Clc1cccc(c1c1cc2cnc(cc2n(c1=O)C)Nc1ccc(cc1)N1CCOCC1)Cl
2src/active_20.mol;C[NH]1CC[NH](CC1)CCCNc1ncc2c(n1)nc(c(c2)c1c(Cl)cccc1Cl)NC(=O)NC1CCCCC1
2src/active_21.mol;O=C(NC(C)(C)C)Nc1nc2nc(N)ncc2cc1c1c(C)cccc1C
2src/active_22.mol;COc1ccc(cc1)NC(=O)Nc1nc2nc(NCCC[NH]3CC[NH](CC3)C)ncc2cc1c1c(Cl)cccc1Cl
2src/active_23.mol;COC(=O)Cn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl
2src/active_24.mol;COc1cccc(c1)c1cn(c2c1c(N)ncn2)c1ccccc1
2src/active_25.mol;CCn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl
2src/active_26.mol;Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_27.mol;C[NH]1CC[NH](CC1)CCCNc1ncc2c(n1)nc(c(c2)c1c(Cl)cccc1Cl)NC(=O)NC(C)(C)C
2src/active_28.mol;C[NH]1CC[NH](CC1)CCCOc1ccc(cc1)Nc1ncc2c(c1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_29.mol;Oc1cccc(c1)Nc1n[nH]c2c1c(ncn2)Nc1cccc(c1)Cl
2src/active_3.mol;OCC[NH2]Cc1ccc(cc1)n1cc(c2c1ncnc2N)c1cccc(c1)OC
2src/active_30.mol;Clc1cccc(c1c1cc2cnc(nc2n(c1=O)C)Nc1ccc(cc1)OCC[NH]1CCCCC1)Cl
2src/active_31.mol;Oc1cc2n(Cc3ccc(cc3)S(=O)(=O)c3ccccc3)c3c(c2cc1O)ccc(c3O)O
2src/active_32.mol;CC[NH](CCCNc1ncc2c(n1)nc(c(c2)c1c(Cl)cccc1Cl)NC(=O)NC(C)(C)C)CC
2src/active_33.mol;CCOC(=O)CCCc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_34.mol;CN1[C@H]2C=C(NCCCC[NH]3CC[NH](CC3)C)NC=C2C=C(C1=O)c1c(Cl)cccc1Cl
2src/active_35.mol;C[NH]1CC[NH](CC1)Cc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_36.mol;CC[N](CCOc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)(CC)[O]
2src/active_37.mol;Oc1cc2n(c3ccc4c(c3O)cccc4)c3c(c2cc1O)ccc(c3O)O
2src/active_38.mol;Clc1cccc(c1c1cc2cnc(nc2n(c1=O)C)NCc1ccccn1)Cl
2src/active_39.mol;[O]C(=O)CCCc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_4.mol;OCC[NH2]Cc1ccc(cc1)n1cc(c2c1ncnc2N)c1ccccc1
2src/active_40.mol;CC[NH](CCOc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)CC
2src/active_41.mol;CN1[C@H]2C=C(NCCCCC[NH]3CC[NH](CC3)C)NC=C2C=C(C1=O)c1c(Cl)cccc1Cl
2src/active_42.mol;C[NH]1CC[NH](CC1)CCCCCNc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_43.mol;CC[N](CCOc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)(CC)C
2src/active_44.mol;CCOC(=O)c1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_45.mol;[NH3]CCCn1ccc2c1cccc2c1ccnc(n1)Nc1cccc(c1)OC(C(F)F)(F)F
2src/active_46.mol;CC[NH](CCCOc1ccc(cc1)Nc1ncc2c(c1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)CC
2src/active_47.mol;C[NH]1CC[NH](CC1)CCCNC1=C[C@@H]2C(=CN1)C=C(C(=O)N2)c1c(Cl)cccc1Cl
2src/active_48.mol;CC[NH](CCOc1cccc(c1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)CC
2src/active_49.mol;OCc1cccc(c1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
2src/active_5.mol;COc1cccc(c1)c1cn(c2c1c(N)ncn2)c1cccc(c1)CO
2src/active_50.mol;CC[NH](CCOc1ccc(cc1)Nc1ncc2c(c1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)CC
2src/active_6.mol;OCC[NH](CCc1ccc(cc1)n1cc(c2c1ncnc2N)c1cccc(c1)OC)C
2src/active_7.mol;OCCNC(=O)Cc1ccc(cc1)n1cc(c2c1ncnc2N)c1cccc(c1)OC
2src/active_8.mol;C[NH](CCCn1c(=O)c(cc2c1nc(N)nc2)c1c(Cl)cccc1Cl)C
2src/active_9.mol;O=C(NC(C)(C)C)Nc1nc2nc(N)ncc2cc1c1c(Cl)cccc1Br
3ert/active_1.mol;Oc1ccc2c(c1)O[C@H](c1c2ccc2c1ccc(c2)O)c1ccc(cc1)OCC[NH]1CCCCC1
3ert/active_10.mol;Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCC[NH]1CCCCC1)c1cccs1
3ert/active_11.mol;Oc1ccc2c(c1)CC(=C2Cc1ccc(cc1)OCC[NH]1CCCCC1)c1ccc(cc1)O
3ert/active_12.mol;Oc1ccc2c(c1)CCC(=C2c1ccc(cc1)OCC[NH]1CCCC1)c1ccccc1
3ert/active_13.mol;Oc1ccc2c(c1)OCC(=C2Cc1ccc(cc1)OCC[NH]1CCCCC1)c1ccccc1
3ert/active_14.mol;Oc1cccc(c1)c1sc2c(c1C(=O)c1ccc(cc1)OCC[NH]1CCCCC1)ccc(c2)O
3ert/active_15.mol;Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCC[NH]1CCCCC1)c1ccc2c(c1)cccc2
3ert/active_16.mol;COc1ccc2c(c1)CCC(=C2c1ccc(cc1)OCC[NH]1CCCC1)c1ccccc1
3ert/active_17.mol;COc1ccc(cc1)C1=C(C(=O)c2ccc(cc2)OCC[NH]2CCCC2)c2c(CC1)cccc2
3ert/active_18.mol;Oc1ccc2c(c1)c(C)c(n2CCCCCC[NH]1CCCC1)c1ccc(cc1)O
3ert/active_19.mol;Oc1ccc2c(c1)n(CCCCCC[NH]1CCCC1)c(c2C)c1ccc(cc1)O
3ert/active_2.mol;Oc1ccc2c(c1)sc(c2Oc1ccc(cc1)OCC[NH]1CCCCC1)c1ccc(cc1)O
3ert/active_20.mol;Oc1ccc(c(c1)C)C1=C[C@H](C=C(N1)N(Cc1cccc2c1cccc2)C)c1ccccc1
3ert/active_21.mol;CC/C(=C(/c1ccc(cc1)O)\c1ccc(cc1)OCC[NH](C)C)/c1ccccc1
3ert/active_22.mol;CC/C(=C(\c1cccc(c1)O)/c1ccc(cc1)OCC[NH](C)C)/c1ccccc1
3ert/active_23.mol;Oc1ccc(c(c1)C)C1=C[C@@H](C=C(N1)N1CC[C@H](CC1)Cc1ccccc1)c1ccccc1
3ert/active_24.mol;ClCC/C(=C(\c1ccccc1)/c1ccc(cc1)OCC[NH](C)C)/c1ccccc1
3ert/active_25.mol;Oc1ccc(cc1)C1=C[C@H](C=C(N1)N(CCc1ccccc1)C)c1ccccc1C
3ert/active_26.mol;Oc1ccc(c(c1)C)C1=C[C@@H](C=C(N1)N(Cc1ccccc1)CCc1ccccc1)c1ccccc1
3ert/active_27.mol;Oc1ccc(cc1)C1=C[C@@H](C=C(N1)N(CCc1ccccc1)C)c1ccccc1
3ert/active_28.mol;CC[NH](CCOc1ccc(cc1)/C(=C(/c1ccccc1)\Cl)/c1ccccc1)CC
3ert/active_29.mol;CC/C(=C(/c1ccccc1)\c1ccc(cc1)OCC[NH](C)C)/c1ccccc1
3ert/active_3.mol;Oc1ccc2c(c1)ccc(c2Cc1ccc(cc1)OCC[NH]1CCCCC1)c1ccc(cc1)O
3ert/active_30.mol;CCN(C1=C[C@H](C=C(N1)c1ccc(cc1C)O)c1ccccc1)Cc1ccccn1
3ert/active_4.mol;Oc1ccc2c(c1)O[C@@H](C(=C2C)c1ccc(cc1)O)c1ccc(cc1)OCC[NH]1CCCCC1
3ert/active_5.mol;Oc1ccc(cc1)C1=C(C)c2c(O[C@@H]1c1ccc(cc1)OCC[NH]1CCCCC1)ccc(c2)O
3ert/active_6.mol;Oc1ccc2c(c1)c1ccc3c(c1[C@@H](O2)c1ccc(cc1)OCC[NH]1CCCCC1)ccc(c3)O
3ert/active_7.mol;Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCC[NH]1CCCCC1)c1ccc(cc1)O
3ert/active_8.mol;Oc1ccc2c(c1)c1sc3c(c1[C@@H](O2)c1ccc(cc1)OCC[NH]1CCCCC1)ccc(c3)O
3ert/active_9.mol;Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCC[NH]1CCCCC1)c1cc(C)c(c(c1)C)O
4tmn/active_1.mol;O=C([C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)S)N[C@H](C(=O)[O])Cc1ccc(cc1)O
4tmn/active_10.mol;O=C([C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)[S])N[C@H](C(=O)[O])Cc1ccc(cc1)[O]
4tmn/active_11.mol;S[C@H](C(=O)NCC(=O)N1[C@@H](CC[C@@H]1c1ccccc1)C(=O)[O])Cc1ccccc1
4tmn/active_12.mol;[O]C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@H](C(C)C)[NH3]
4tmn/active_13.mol;OCCNC(=O)[C@@H](NC(=O)[C@@H](C(=O)NO)Cc1ccccc1)C
4tmn/active_14.mol;[O]NC(=O)[C@H](C(=O)N[C@H](C(=O)NCC(=O)Nc1ccc(cc1)[NH]([O])[O])C)Cc1ccccc1
4tmn/active_15.mol;[S][C@H](C(=O)NCC(=O)N1[C@@H](CC[C@@H]1c1ccccc1)C(=O)[O])Cc1ccccc1
4tmn/active_16.mol;[O]C(=O)[C@H](Cc1ccccc1)CC(=O)[O]
4tmn/active_17.mol;O[C@H]1[C@@H](O[C@H]([C@@H]([C@H]1O)O)C)OP(=O)(O)O
4tmn/active_18.mol;NCCCC[C@@H](C(=O)[O])N
4tmn/active_19.mol;CC(C[C@@H](C(=O)N)NP(=O)([O])[O])C
4tmn/active_2.mol;CC(C[C@@H](C(=O)N[C@H](C(=O)[O])C)N[P@](=O)([C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)[O])C
4tmn/active_20.mol;N[C@H]([P@H](=O)O)Cc1ccccc1
4tmn/active_3.mol;CC(C[C@@H](C(=O)N[C@H](C(=O)[O])Cc1c[nH]c2c1cccc2)[NH2][C@H](C(=O)[O])CCc1ccccc1)C
4tmn/active_4.mol;CC(C[C@@H](C(=O)N[C@H](C(=O)[O])Cc1c[nH]c2c1cccc2)N[P@@](=O)(O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)[O])C
4tmn/active_5.mol;CC(C[C@@H](C(=O)N[C@H](C(=O)[O])CC(C)C)O[P@@](=O)(CNC(=O)OCc1ccccc1)[O])C
4tmn/active_6.mol;[O]C(=O)[C@@H](CC1(CCCC1)C(=O)N[C@H](C(=O)[O])Cc1c[nH]c2c1cccc2)CCc1ccccc1
4tmn/active_7.mol;CCCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O])C)Cc1ccccc1)S
4tmn/active_8.mol;CC(C[C@@H](C(=O)N[C@H](C(=O)[O])CC(C)C)N[P@](=O)(CNC(=O)OCc1ccccc1)[O])C
4tmn/active_9.mol;CCCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O])C)Cc1ccccc1)[S]
decoy-1;c1ccc(cc1)C(c1ccccc1)c1ccccc1
decoy-2;Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1
decoy-3;CC(C[C@@H](C(=O)[O])NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)c1ccccc1)C
decoy-4;Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl
decoy-5;O=C1Nc2ccc(cc2C(=N[C@@H]1O)c1ccccc1)Cl
decoy-6;OC[C@@]1(O)CO[C@H]([C@@H]1O)Oc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)C
decoy-7;COc1ccccc1OCC[NH2]C[C@H](COc1cccc2c1c1ccccc1[nH]2)O
decoy-8;Nc1ccc(cc1)[C](c1ccc(cc1)[NH])c1ccc(cc1)N
decoy-9;ICC(C(C(F)(F)F)(F)F)(F)F
decoy-10;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(Br)c(=O)[nH]c1=O
decoy-11;[NH3][C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O])(C)C
decoy-12;Nc1c(cc(cc1c1ccccc1)c1ccccc1)c1ccccc1
decoy-13;ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl
decoy-14;FC(C(C(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F
decoy-15;CC(c1ccc2c(c1)nc(o2)c1ccc(s1)c1nc2c(o1)ccc(c2)C(C)(C)C)(C)C
decoy-16;C=CC[NH]1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2C(=O)CC4)c(cc1)O)O
decoy-17;Br[C@H](c1ccccc1)C(=O)[C@H](c1ccccc1)Br
decoy-18;CC[C@]1(C(=O)NC(=O)N(C1=O)C)c1ccccc1
decoy-19;OC[C@H](c1ccccc1)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[NH]2C
decoy-20;CCCCCCCCCCCC[N](Cc1ccccc1)(C)C
decoy-21;CCCCCCCCCCCCOc1ccc(cc1)C(=O)[O]
decoy-22;Clc1ccc(cc1)OP(Oc1ccc(cc1)Cl)Oc1ccc(cc1)Cl
decoy-23;O[C@H](COc1nsnc1N1CCOCC1)C[NH2]C(C)(C)C
decoy-24;OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@H](C2)O
decoy-25;O=C1C=C[C](C(=C1)C)[C](c1ccccc1S(=O)(=O)[O])c1ccc(cc1C)O
decoy-26;C[C@H]1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(=O)(=O)N
decoy-27;BrCc1cc(cc(c1)C(F)(F)F)C(F)(F)F
decoy-28;O=C(N[C@H](C(=O)[O])CSCc1ccccc1)OCc1ccccc1
decoy-29;[O]C(=O)C[NH](CC(=O)[O])CCCCCC[NH](CC(=O)[O])CC(=O)[O]
decoy-30;O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCC[NH]1CCCCC1
decoy-31;Brc1sc(c(c1Br)Br)Br
decoy-32;O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)NCCS(=O)(=O)[O])C)C)C
decoy-33;[O]C(=O)CSC(C(SCC(=O)[O])SCC(=O)[O])SCC(=O)[O]
decoy-34;ON(=O)=O
decoy-35;[O]C(=O)c1ccccc1c1c2cc(Br)c(c(c2oc2c1cc(Br)c(=O)c2Br)Br)O
decoy-36;Brc1cc(N)c(c(c1)Br)N
decoy-37;CC(CP(c1ccccc1)c1ccccc1)(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1
decoy-38;O1CCO[C@@H]2CCCC[C@@H]2OCCOCCO[C@H]2[C@H](OCC1)CCCC2
decoy-39;Ic1ccccc1I
decoy-40;O=C(N(CCCCCCCCCCN(C(=O)Oc1cccc(c1)[N](C)(C)C)C)C)Oc1cccc(c1)[N](C)(C)C
decoy-41;OCc1c(Br)cc(c(c1Br)O)Br
decoy-42;O[C@@H]([C@@H](C(=O)NCc1ccccc1)O)C(=O)NCc1ccccc1
decoy-43;C(CP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)c1ccccc1
decoy-44;COc1cc2c(cc1OC)CC[N]([C@H]2Cc1ccc(c(c1)OC)OC)(C)CCC(=O)OCCCCCOC(=O)CC[N]1(C)CCc2c([C@H]1Cc1ccc(c(c1)OC)OC)cc(c(c2)OC)OC
decoy-45;CCC(=O)O[C@@]1([C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F)C(=O)CCl
decoy-46;C[C@@H]1CC[C@H]([C@@H](C1)P(c1ccccc1)c1ccccc1)C(C)C
decoy-47;C[C@@H]1CC[C@H]([C@H](C1)P(c1ccccc1)c1ccccc1)C(C)C
decoy-48;O=C(N1C[C@H](C[C@@H]1CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1)OC(C)(C)C
decoy-49;C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O
decoy-50;Brc1cc(Br)c(c(c1)Br)C
decoy-51;Cc1ccc(c(c1)S(=O)(=O)[O])Nc1ccc(c2c1C(=O)c1ccccc1C2=O)Nc1ccc(cc1S(=O)(=O)[O])C
decoy-52;CCN(C(=O)[C@H](c1ccccc1)CO)Cc1ccncc1
decoy-53;O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O])C)C)O)C
decoy-54;CCCCCCCC/C=C\CCCCCCCCCC(=O)[O]
decoy-55;CC([NH](P([NH](C(C)C)C(C)C)OCCC#N)C(C)C)C
decoy-56;CNC1=Nc2ccc(cc2[C](N(C1)O)c1ccccc1)Cl
decoy-57;Cc1ccccc1OP(Oc1ccccc1C)Oc1ccccc1C
decoy-58;Cc1cc(OCCOCC[N](Cc2ccccc2)(C)C)ccc1C(CC(C)(C)C)(C)C
decoy-59;CCOC(=O)c1ccc(cc1)N
decoy-60;COc1ccc2c(c1)ccc(c2)CCC(=O)C
decoy-61;CSc1ccc2c(c1)N(CC[C@@H]1CCCC[NH]1C)c1c(S2)cccc1
decoy-62;CCn1c(/C=C(/C=c/2\sc3c(n2CC)cccc3)\C)sc2c1cccc2
decoy-63;ICC(=O)NC1CC(C)(C)[NH](C(C1)(C)C)O
decoy-64;[O]C(=O)C[NH](CCC(=O)[O])CC[NH](CC(=O)[O])CCC(=O)[O]
decoy-65;O=C(N[C@@H](C(=O)[O])CS(=O)(=O)N)OCc1ccccc1
decoy-66;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(nc1=O)NC(=O)c1ccccc1
decoy-67;CC(=O)O[C@@]1([C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F)C(=O)COC(=O)C
decoy-68;C[NH]([C@H]([C@H](c1ccccc1)O)C)C/C=C/c1ccccc1
decoy-69;CCCCP(CCCC)(CCCC)CCCC
decoy-70;C1CCC(CC1)P(C1CCCCC1)CCP(C1CCCCC1)C1CCCCC1
decoy-71;O=C(N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O])(C)C)COc1ccccc1
decoy-72;CC(c1ccc(cc1)O)(c1ccc(cc1)O)c1ccc(cc1)O
decoy-73;[NH3]CCc1c[nH]c2c1cc(OCc1ccccc1)cc2
decoy-74;Brc1cc(Br)c(c(c1)Br)O
decoy-75;CCCCCCCCCCCC[N](C)(C)C
decoy-76;CCCCC[N](CCCCC)(CCCCC)CCCCC
decoy-77;FC(C(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F
decoy-78;[O]C(=O)[O]
