target,ligand,QAS,type,ASVal
4tmn,decoy-321,0,0,-7.72258
4tmn,decoy-322,0,0,-5.90667
4tmn,decoy-329,0,0,-6.75628
4tmn,decoy-333,0,0,-7.6759
4tmn,decoy-340,0,0,-9.73812
4tmn,decoy-356,0,0,-6.41378
4tmn,decoy-359,0,0,-6.28696
4tmn,decoy-36,0,0,-6.19301
4tmn,decoy-363,0,0,-8.68024
4tmn,decoy-364,0,0,-6.36088
4tmn,decoy-368,0,0,-7.69707
4tmn,decoy-372,0,0,-5.11982
4tmn,decoy-374,0,0,-8.5875
4tmn,decoy-378,0,0,-5.55049
4tmn,decoy-384,0,0,-6.74888
4tmn,decoy-41,0,0,-7.70398
4tmn,decoy-417,0,0,-5.64147
4tmn,decoy-418,0,0,-7.72942
4tmn,decoy-428,0,0,-9.56559
4tmn,decoy-438,0,0,-8.57285
4tmn,decoy-441,0,0,-8.57882
4tmn,decoy-451,0,0,-6.21365
4tmn,decoy-475,0,0,-9.06603
4tmn,decoy-476,0,0,-12.0696
4tmn,decoy-488,0,0,-10.7975
4tmn,decoy-492,0,0,-10.0377
4tmn,decoy-493,0,0,-5.50664
4tmn,decoy-50,0,0,-7.09129
4tmn,decoy-511,0,0,-9.61876
4tmn,decoy-531,0,0,-7.15462
4tmn,decoy-535,0,0,-8.61524
4tmn,decoy-55,0,0,-7.1084
4tmn,decoy-557,0,0,-5.56392
4tmn,decoy-566,0,0,-6.23801
4tmn,decoy-58,0,0,-9.21739
4tmn,decoy-586,0,0,-9.54725
4tmn,decoy-590,0,0,-5.73797
4tmn,decoy-592,0,0,-7.58442
4tmn,decoy-594,0,0,-9.2577
4tmn,decoy-595,0,0,-4.02474
4tmn,decoy-597,0,0,-10.4873
4tmn,decoy-599,0,0,-11.1125
4tmn,decoy-628,0,0,-4.72755
4tmn,decoy-643,0,0,-8.99926
4tmn,decoy-647,0,0,-7.96149
4tmn,decoy-653,0,0,-7.8595
4tmn,decoy-660,0,0,-9.16543
4tmn,decoy-674,0,0,-6.78558
4tmn,decoy-687,0,0,-7.78261
4tmn,decoy-70,0,0,-8.83847
4tmn,decoy-708,0,0,-9.12907
4tmn,decoy-714,0,0,-3.28072
4tmn,decoy-735,0,0,-7.20678
4tmn,decoy-740,0,0,-5.76514
4tmn,decoy-742,0,0,-7.34211
4tmn,decoy-765,0,0,-5.53286
4tmn,decoy-783,0,0,-5.40893
4tmn,decoy-813,0,0,-7.06113
4tmn,decoy-841,0,0,-7.40085
4tmn,decoy-844,0,0,-7.83176
4tmn,decoy-846,0,0,-7.04937
4tmn,decoy-854,0,0,-8.20626
4tmn,decoy-855,0,0,-7.26453
4tmn,decoy-860,0,0,-9.15234
4tmn,decoy-867,0,0,-8.72156
4tmn,decoy-87,0,0,-7.99138
4tmn,decoy-870,0,0,-7.99801
4tmn,decoy-873,0,0,-7.64383
4tmn,decoy-883,0,0,-9.43167
4tmn,decoy-885,0,0,-5.30966
4tmn,decoy-891,0,0,-6.9896
4tmn,decoy-9,0,0,-4.53451
4tmn,decoy-905,0,0,-6.32369
4tmn,decoy-906,0,0,-8.39143
4tmn,decoy-91,0,0,-8.846
4tmn,decoy-913,0,0,-9.13387
4tmn,decoy-918,0,0,-6.95239
4tmn,decoy-92,0,0,-6.25709
4tmn,decoy-939,0,0,-6.02637
4tmn,decoy-961,0,0,-7.17617
4tmn,decoy-970,0,0,-6.24839
4tmn,decoy-984,0,0,-10.9422
1b5j,decoy-1,0,0,-2.53498
1b5j,decoy-1009,0,0,-8.90264
1b5j,decoy-1018,0,0,-7.22814
1b5j,decoy-1026,0,0,-9.23653
1b5j,decoy-1029,0,0,19.7518
1b5j,decoy-1036,0,0,-4.53874
1b5j,decoy-1042,0,0,-10.8941
1b5j,decoy-1053,0,0,-9.47107
1b5j,decoy-1063,0,0,-6.17241
1b5j,decoy-11,0,0,-9.80968
1b5j,decoy-113,0,0,-8.89039
1b5j,decoy-115,0,0,-11.0379
1b5j,decoy-121,0,0,-5.51237
1b5j,decoy-139,0,0,-9.68123
1b5j,decoy-141,0,0,-5.96199
1b5j,decoy-143,0,0,-8.6027
1b5j,decoy-152,0,0,-5.66139
1b5j,decoy-166,0,0,-5.68308
1b5j,decoy-187,0,0,-4.43836
1b5j,decoy-191,0,0,-9.92073
1b5j,decoy-200,0,0,-8.95435
1b5j,decoy-219,0,0,-8.07557
1b5j,decoy-222,0,0,-8.53714
1b5j,decoy-242,0,0,-9.46169
1b5j,decoy-247,0,0,-12.152
1b5j,decoy-249,0,0,-5.37127
1b5j,decoy-25,0,0,-4.96171
1b5j,decoy-294,0,0,-8.93343
1b5j,decoy-315,0,0,-9.01494
1b5j,decoy-316,0,0,-8.98012
1b5j,decoy-321,0,0,-9.89831
1b5j,decoy-330,0,0,-14.3091
1b5j,decoy-336,0,0,-6.82279
1b5j,decoy-344,0,0,-6.95405
1b5j,decoy-358,0,0,-7.90345
1b5j,decoy-378,0,0,-7.15002
1b5j,decoy-380,0,0,-10.5194
1b5j,decoy-381,0,0,-9.04007
1b5j,decoy-407,0,0,-1.49726
1b5j,decoy-42,0,0,-8.95684
1b5j,decoy-422,0,0,-9.86769
1b5j,decoy-428,0,0,-10.02
1b5j,decoy-430,0,0,-7.67327
1b5j,decoy-434,0,0,-6.54049
1b5j,decoy-442,0,0,-9.60269
1b5j,decoy-45,0,0,-9.03473
1b5j,decoy-452,0,0,-7.07528
1b5j,decoy-470,0,0,-8.17869
1b5j,decoy-476,0,0,-13.2919
1b5j,decoy-478,0,0,-9.12645
1b5j,decoy-481,0,0,-8.11246
1b5j,decoy-485,0,0,-6.88181
1b5j,decoy-49,0,0,-8.75338
1b5j,decoy-516,0,0,-11.632
1b5j,decoy-517,0,0,-9.09667
1b5j,decoy-522,0,0,-8.98981
1b5j,decoy-54,0,0,-9.19599
1b5j,decoy-543,0,0,-7.6199
1b5j,decoy-579,0,0,-7.36193
1b5j,decoy-590,0,0,-6.7531
1b5j,decoy-597,0,0,-10.9042
1b5j,decoy-60,0,0,-6.9109
1b5j,decoy-601,0,0,-6.37217
1b5j,decoy-608,0,0,-7.477
1b5j,decoy-616,0,0,-0.920185
1b5j,decoy-630,0,0,-6.21548
1b5j,decoy-639,0,0,-7.76451
1b5j,decoy-648,0,0,-10.6699
1b5j,decoy-651,0,0,-11.0195
1b5j,decoy-666,0,0,-12.7785
1b5j,decoy-681,0,0,-6.32888
1b5j,decoy-682,0,0,-6.81905
1b5j,decoy-727,0,0,-8.43493
1b5j,decoy-733,0,0,-7.86547
1b5j,decoy-744,0,0,-8.41471
1b5j,decoy-751,0,0,-8.81015
1b5j,decoy-756,0,0,-10.4686
1b5j,decoy-763,0,0,-7.30159
1b5j,decoy-789,0,0,-8.21866
1b5j,decoy-79,0,0,-9.69271
1b5j,decoy-790,0,0,-11.2417
1b5j,decoy-794,0,0,-5.51024
1b5j,decoy-806,0,0,-6.37386
1b5j,decoy-834,0,0,-5.66805
1b5j,decoy-842,0,0,-9.40512
1b5j,decoy-853,0,0,-7.18674
1b5j,decoy-863,0,0,-8.86357
1b5j,decoy-903,0,0,-12.8479
1b5j,decoy-918,0,0,-7.47203
1b5j,decoy-920,0,0,-10.2408
1b5j,decoy-932,0,0,-10.4062
1b5j,decoy-933,0,0,-7.876
1b5j,decoy-94,0,0,-9.32553
1b5j,decoy-940,0,0,-8.6848
1b5j,decoy-969,0,0,-5.27229
1b5j,decoy-972,0,0,-3.08937
1b5j,decoy-976,0,0,-7.16908
1b5j,decoy-979,0,0,-9.44529
1b5j,decoy-98,0,0,-7.65586
1b5j,decoy-988,0,0,-5.31139
1b5j,decoy-995,0,0,-2.34611
1bxo,decoy-1,0,0,-4.28315
1bxo,decoy-1002,0,0,-9.90533
1bxo,decoy-1007,0,0,-8.6208
1bxo,decoy-1009,0,0,-8.0849
1bxo,decoy-101,0,0,-8.55823
1bxo,decoy-1020,0,0,-8.29188
1bxo,decoy-1025,0,0,-10.0912
1bxo,decoy-1032,0,0,-8.77077
1bxo,decoy-1033,0,0,-5.27505
1bxo,decoy-11,0,0,-8.62058
1bxo,decoy-120,0,0,-9.00832
1bxo,decoy-151,0,0,-5.27926
1bxo,decoy-154,0,0,-5.31809
1bxo,decoy-155,0,0,-7.59327
1bxo,decoy-159,0,0,-6.38075
1bxo,decoy-165,0,0,-7.37478
1bxo,decoy-170,0,0,-6.24922
1bxo,decoy-20,0,0,-7.63066
1bxo,decoy-224,0,0,-5.72618
1bxo,decoy-227,0,0,-7.75905
1bxo,decoy-237,0,0,-9.0622
1bxo,decoy-24,0,0,-10.3146
1bxo,decoy-250,0,0,-6.20962
1bxo,decoy-256,0,0,-6.66471
1bxo,decoy-263,0,0,-6.39854
1bxo,decoy-267,0,0,-7.51507
1bxo,decoy-273,0,0,-6.99543
1bxo,decoy-290,0,0,-8.5813
1bxo,decoy-296,0,0,-5.288
1bxo,decoy-299,0,0,-8.16518
1bxo,decoy-303,0,0,-9.55223
1bxo,decoy-305,0,0,-6.38831
1bxo,decoy-310,0,0,-7.0903
1bxo,decoy-312,0,0,-5.84018
1bxo,decoy-323,0,0,-7.21713
1bxo,decoy-346,0,0,-7.05293
1bxo,decoy-35,0,0,-9.41528
1bxo,decoy-365,0,0,-8.4215
1bxo,decoy-369,0,0,-6.57021
1bxo,decoy-384,0,0,-6.34955
1bxo,decoy-400,0,0,-6.54901
1bxo,decoy-420,0,0,-6.50888
1bxo,decoy-429,0,0,-3.85266
1bxo,decoy-433,0,0,-6.27145
1bxo,decoy-443,0,0,-4.73811
1bxo,decoy-450,0,0,-7.83117
1bxo,decoy-452,0,0,-5.82741
1bxo,decoy-464,0,0,-9.63084
1bxo,decoy-487,0,0,-7.38683
1bxo,decoy-505,0,0,-5.34877
1bxo,decoy-511,0,0,-9.64182
1bxo,decoy-513,0,0,-7.76873
1bxo,decoy-524,0,0,-5.4473
1bxo,decoy-525,0,0,-8.68053
1bxo,decoy-531,0,0,-7.8675
1bxo,decoy-551,0,0,-6.99644
1bxo,decoy-570,0,0,-6.4866
1bxo,decoy-576,0,0,-9.14035
1bxo,decoy-58,0,0,-9.03716
1bxo,decoy-612,0,0,-7.00841
1bxo,decoy-620,0,0,-4.23492
1bxo,decoy-629,0,0,-7.46182
1bxo,decoy-632,0,0,-6.55767
1bxo,decoy-641,0,0,-7.50522
1bxo,decoy-686,0,0,-7.56707
1bxo,decoy-69,0,0,-5.39488
1bxo,decoy-719,0,0,-7.56563
1bxo,decoy-731,0,0,-8.12572
1bxo,decoy-735,0,0,-7.56794
1bxo,decoy-736,0,0,-5.03488
1bxo,decoy-747,0,0,-9.76728
1bxo,decoy-749,0,0,-8.68023
1bxo,decoy-755,0,0,-10.38
1bxo,decoy-759,0,0,-6.72026
1bxo,decoy-772,0,0,-7.80849
1bxo,decoy-792,0,0,-5.53684
1bxo,decoy-795,0,0,-5.86832
1bxo,decoy-813,0,0,-8.24305
1bxo,decoy-817,0,0,-1.5662
1bxo,decoy-819,0,0,-10.7334
1bxo,decoy-826,0,0,-6.24252
1bxo,decoy-829,0,0,-7.91537
1bxo,decoy-836,0,0,-7.46348
1bxo,decoy-845,0,0,-5.51597
1bxo,decoy-849,0,0,-8.35777
1bxo,decoy-855,0,0,-7.78587
1bxo,decoy-857,0,0,-5.06839
1bxo,decoy-87,0,0,-8.73571
1bxo,decoy-870,0,0,-8.01843
1bxo,decoy-89,0,0,-6.40189
1bxo,decoy-917,0,0,-7.3607
1bxo,decoy-920,0,0,-7.50495
1bxo,decoy-926,0,0,-9.34643
1bxo,decoy-958,0,0,-8.02192
1bxo,decoy-96,0,0,-9.08585
1bxo,decoy-965,0,0,-0.65037
1bxo,decoy-987,0,0,-5.48243
1c4v,1c4v/active-1,0,1,-13.9251
1c4v,1c4v/active-16,0,1,-14.4545
1c4v,1c4v/active-19,0,1,-11.5578
1c4v,1c4v/active-27,0,1,-11.4129
1c4v,1c4v/active-4,0,1,-12.9243
1c4v,decoy-101,0,0,-9.48026
1c4v,decoy-1010,0,0,-11.091
1c4v,decoy-1014,0,0,-6.56837
1c4v,decoy-1026,0,0,-9.47839
1c4v,decoy-103,0,0,-8.71159
1c4v,decoy-1030,0,0,-9.88611
1c4v,decoy-1045,0,0,-9.16871
1c4v,decoy-1056,0,0,-4.69524
1c4v,decoy-1062,0,0,-7.31902
1c4v,decoy-111,0,0,-8.03086
1c4v,decoy-139,0,0,-8.17926
1c4v,decoy-140,0,0,-7.49107
1c4v,decoy-157,0,0,-7.59721
1c4v,decoy-159,0,0,-7.58408
1c4v,decoy-16,0,0,-8.84183
1c4v,decoy-164,0,0,-11.657
1c4v,decoy-175,0,0,-4.21504
1c4v,decoy-182,0,0,-9.91001
1c4v,decoy-183,0,0,-7.50418
1c4v,decoy-19,0,0,-8.29329
1c4v,decoy-195,0,0,-8.35191
1c4v,decoy-213,0,0,-9.21601
1c4v,decoy-217,0,0,-10.5645
1c4v,decoy-232,0,0,-9.76345
1c4v,decoy-235,0,0,-7.3553
1c4v,decoy-239,0,0,-9.5057
1c4v,decoy-241,0,0,-9.90156
1c4v,decoy-252,0,0,-4.0033
1c4v,decoy-262,0,0,-8.21089
1c4v,decoy-285,0,0,-8.87248
1c4v,decoy-291,0,0,-8.94073
1c4v,decoy-292,0,0,-7.20035
1c4v,decoy-307,0,0,-7.92591
1c4v,decoy-313,0,0,-7.81933
1c4v,decoy-317,0,0,-7.53674
1c4v,decoy-322,0,0,-5.85779
1c4v,decoy-323,0,0,-8.96745
1c4v,decoy-347,0,0,-8.2444
1c4v,decoy-351,0,0,-9.8399
1c4v,decoy-365,0,0,-8.83485
1c4v,decoy-369,0,0,-7.73214
1c4v,decoy-385,0,0,-7.47262
1c4v,decoy-394,0,0,-6.89461
1c4v,decoy-395,0,0,-9.77788
1c4v,decoy-400,0,0,-10.0763
1c4v,decoy-403,0,0,-7.3827
1c4v,decoy-417,0,0,-6.52525
1c4v,decoy-423,0,0,-8.77903
1c4v,decoy-428,0,0,-8.58411
1c4v,decoy-450,0,0,-7.93967
1c4v,decoy-452,0,0,-7.41724
1c4v,decoy-485,0,0,-8.07151
1c4v,decoy-487,0,0,-9.34348
1c4v,decoy-516,0,0,-11.3615
1c4v,decoy-518,0,0,-7.90778
1c4v,decoy-519,0,0,-5.67304
1c4v,decoy-532,0,0,-6.52517
1c4v,decoy-56,0,0,-7.81208
1c4v,decoy-577,0,0,-7.35793
1c4v,decoy-59,0,0,-5.44065
1c4v,decoy-597,0,0,-11.0762
1c4v,decoy-603,0,0,-8.30034
1c4v,decoy-610,0,0,-9.30238
1c4v,decoy-612,0,0,-8.68756
1c4v,decoy-616,0,0,-6.28895
1c4v,decoy-620,0,0,-5.14257
1c4v,decoy-626,0,0,-8.94829
1c4v,decoy-630,0,0,-6.03127
1c4v,decoy-640,0,0,-8.33435
1c4v,decoy-642,0,0,-7.17463
1c4v,decoy-653,0,0,-8.51111
1c4v,decoy-676,0,0,-7.86404
1c4v,decoy-677,0,0,-10.6992
1c4v,decoy-68,0,0,-8.50992
1c4v,decoy-683,0,0,-7.65348
1c4v,decoy-700,0,0,-12.4216
1c4v,decoy-71,0,0,-9.32185
1c4v,decoy-718,0,0,-3.21352
1c4v,decoy-739,0,0,-8.32699
1c4v,decoy-754,0,0,-8.03827
1c4v,decoy-806,0,0,-7.15691
1c4v,decoy-808,0,0,-9.50703
1c4v,decoy-81,0,0,-7.03817
1c4v,decoy-811,0,0,-9.8538
1c4v,decoy-828,0,0,-8.92001
1c4v,decoy-866,0,0,-9.26073
1c4v,decoy-87,0,0,-8.44887
1c4v,decoy-884,0,0,-7.15431
1c4v,decoy-887,0,0,-6.36345
1c4v,decoy-888,0,0,-7.60301
1c4v,decoy-891,0,0,-7.01505
1c4v,decoy-905,0,0,-8.88841
1c4v,decoy-920,0,0,-8.51537
1c4v,decoy-941,0,0,-6.42212
1c4v,decoy-950,0,0,-8.11342
1c4v,decoy-964,0,0,-8.60079
1c4v,decoy-968,0,0,-11.0804
1c4v,decoy-97,0,0,-7.17613
1c4v,decoy-982,0,0,-7.69893
1c4v,decoy-984,0,0,-10.0201
1c84,1c84/active-14,0,1,-10.5743
1c84,1c84/active-2,0,1,-8.97697
1c84,1c84/active-3,0,1,-10.4128
1c84,1c84/active-7,0,1,-9.50992
1c84,decoy-1007,0,0,-7.12812
1c84,decoy-1008,0,0,-7.79806
1c84,decoy-1012,0,0,-7.46867
1c84,decoy-1019,0,0,-6.12986
1c84,decoy-1034,0,0,-6.528
1c84,decoy-1039,0,0,-7.57829
1c84,decoy-1040,0,0,-3.48015
1c84,decoy-1062,0,0,-5.83012
1c84,decoy-129,0,0,-8.04869
1c84,decoy-130,0,0,-8.87789
1c84,decoy-134,0,0,-6.64431
1c84,decoy-161,0,0,-7.83617
1c84,decoy-17,0,0,-5.53826
1c84,decoy-171,0,0,-6.68609
1c84,decoy-180,0,0,-7.10818
1c84,decoy-183,0,0,-6.45146
1c84,decoy-187,0,0,-2.91547
1c84,decoy-193,0,0,-8.48389
1c84,decoy-196,0,0,-5.00255
1c84,decoy-202,0,0,-8.14693
1c84,decoy-206,0,0,-8.63922
1c84,decoy-209,0,0,-6.96457
1c84,decoy-211,0,0,-5.55184
1c84,decoy-214,0,0,-7.00025
1c84,decoy-220,0,0,-6.49611
1c84,decoy-228,0,0,-7.60415
1c84,decoy-235,0,0,-5.95284
1c84,decoy-24,0,0,-7.65124
1c84,decoy-257,0,0,-9.96452
1c84,decoy-268,0,0,-5.23
1c84,decoy-275,0,0,-6.04882
1c84,decoy-28,0,0,-7.6685
1c84,decoy-313,0,0,-6.4172
1c84,decoy-317,0,0,-6.15225
1c84,decoy-319,0,0,-5.40544
1c84,decoy-333,0,0,-7.10339
1c84,decoy-346,0,0,-7.00102
1c84,decoy-348,0,0,-5.72888
1c84,decoy-35,0,0,-8.67031
1c84,decoy-359,0,0,-5.59264
1c84,decoy-364,0,0,-5.94276
1c84,decoy-38,0,0,-7.14832
1c84,decoy-399,0,0,-5.98458
1c84,decoy-409,0,0,-8.70138
1c84,decoy-41,0,0,-7.87467
1c84,decoy-449,0,0,-4.66201
1c84,decoy-451,0,0,-7.21517
1c84,decoy-454,0,0,-5.83862
1c84,decoy-455,0,0,-6.33697
1c84,decoy-461,0,0,-7.43826
1c84,decoy-472,0,0,-5.99437
1c84,decoy-492,0,0,-8.39414
1c84,decoy-507,0,0,-6.12795
1c84,decoy-510,0,0,-7.81697
1c84,decoy-512,0,0,-7.83152
1c84,decoy-517,0,0,-8.22209
1c84,decoy-519,0,0,-4.95603
1c84,decoy-522,0,0,-8.12213
1c84,decoy-523,0,0,-6.91937
1c84,decoy-531,0,0,-6.68192
1c84,decoy-532,0,0,-5.81356
1c84,decoy-563,0,0,-6.43865
1c84,decoy-572,0,0,-7.67212
1c84,decoy-580,0,0,-7.38675
1c84,decoy-59,0,0,-4.88188
1c84,decoy-590,0,0,-5.01839
1c84,decoy-592,0,0,-9.02638
1c84,decoy-602,0,0,-5.76447
1c84,decoy-605,0,0,-6.64567
1c84,decoy-607,0,0,-3.89064
1c84,decoy-61,0,0,-9.05891
1c84,decoy-610,0,0,-8.03323
1c84,decoy-614,0,0,-8.69976
1c84,decoy-63,0,0,-7.1123
1c84,decoy-639,0,0,-7.21212
1c84,decoy-645,0,0,-7.14573
1c84,decoy-672,0,0,-5.00795
1c84,decoy-673,0,0,-9.06616
1c84,decoy-693,0,0,-9.92441
1c84,decoy-699,0,0,-6.06739
1c84,decoy-703,0,0,-6.73824
1c84,decoy-71,0,0,-6.08809
1c84,decoy-731,0,0,-6.80756
1c84,decoy-756,0,0,-8.35508
1c84,decoy-759,0,0,-7.57486
1c84,decoy-764,0,0,-4.53476
1c84,decoy-766,0,0,-9.09196
1c84,decoy-777,0,0,-4.53043
1c84,decoy-78,0,0,-3.90662
1c84,decoy-788,0,0,-8.30629
1c84,decoy-789,0,0,-6.46214
1c84,decoy-799,0,0,-7.52513
1c84,decoy-810,0,0,-6.08026
1c84,decoy-83,0,0,-7.01363
1c84,decoy-844,0,0,-8.13341
1c84,decoy-847,0,0,-4.09331
1c84,decoy-848,0,0,-10.1772
1c84,decoy-859,0,0,-4.62346
1c84,decoy-867,0,0,-7.24148
1c84,decoy-870,0,0,-7.30068
1c84,decoy-873,0,0,-4.3668
1c84,decoy-876,0,0,-7.40514
1c84,decoy-88,0,0,-4.29995
1c84,decoy-893,0,0,-5.89738
1c84,decoy-898,0,0,-5.36076
1c84,decoy-903,0,0,-9.85767
1c84,decoy-904,0,0,-7.14759
1c84,decoy-910,0,0,-8.88468
1c84,decoy-914,0,0,-7.99816
1c84,decoy-920,0,0,-8.56123
1c84,decoy-925,0,0,-6.37617
1c84,decoy-943,0,0,-6.49016
1c84,decoy-97,0,0,-4.64236
1c84,decoy-991,0,0,-8.01355
1c84,decoy-997,0,0,-7.95444
1cx2,1cx2/active-10,0,1,-11.4313
1cx2,1cx2/active-15,0,1,-13.3628
1cx2,1cx2/active-30,0,1,-10.3092
1cx2,1cx2/active-31,0,1,-10.1762
1cx2,1cx2/active-32,0,1,-10.6589
1cx2,1cx2/active-46,0,1,-9.53195
1cx2,1cx2/active-50,0,1,-11.5362
1cx2,1cx2/active-9,0,1,-11.4202
1cx2,decoy-100,0,0,29.6481
1cx2,decoy-1006,0,0,-10.1537
1cx2,decoy-1014,0,0,-6.54272
1cx2,decoy-1018,0,0,-7.21739
1cx2,decoy-1033,0,0,-4.91272
1cx2,decoy-1039,0,0,-9.04031
1cx2,decoy-1055,0,0,-9.403
1cx2,decoy-123,0,0,-6.5916
1cx2,decoy-139,0,0,-8.78763
1cx2,decoy-14,0,0,-6.05601
1cx2,decoy-150,0,0,-10.8344
1cx2,decoy-219,0,0,-9.5892
1cx2,decoy-226,0,0,-5.84979
1cx2,decoy-229,0,0,-9.34283
1cx2,decoy-240,0,0,-8.35239
1cx2,decoy-246,0,0,-10.0604
1cx2,decoy-254,0,0,-11.8634
1cx2,decoy-283,0,0,-11.1678
1cx2,decoy-285,0,0,-9.41011
1cx2,decoy-286,0,0,-11.0536
1cx2,decoy-313,0,0,-10.0187
1cx2,decoy-328,0,0,-12.665
1cx2,decoy-329,0,0,-8.72398
1cx2,decoy-330,0,0,-12.2824
1cx2,decoy-336,0,0,-7.19392
1cx2,decoy-343,0,0,-9.68563
1cx2,decoy-347,0,0,-9.1579
1cx2,decoy-352,0,0,5.69361
1cx2,decoy-364,0,0,-4.42311
1cx2,decoy-378,0,0,-7.4684
1cx2,decoy-39,0,0,-6.85739
1cx2,decoy-391,0,0,-10.4429
1cx2,decoy-395,0,0,-10.4358
1cx2,decoy-399,0,0,-8.89397
1cx2,decoy-409,0,0,-10.8462
1cx2,decoy-41,0,0,-8.67113
1cx2,decoy-412,0,0,-10.0674
1cx2,decoy-44,0,0,3.05803
1cx2,decoy-449,0,0,-4.35428
1cx2,decoy-452,0,0,-6.97805
1cx2,decoy-478,0,0,-9.40209
1cx2,decoy-48,0,0,-12.514
1cx2,decoy-506,0,0,-6.71068
1cx2,decoy-521,0,0,-9.58715
1cx2,decoy-522,0,0,-8.71409
1cx2,decoy-542,0,0,-7.0102
1cx2,decoy-552,0,0,-13.4695
1cx2,decoy-556,0,0,-8.78651
1cx2,decoy-56,0,0,-8.89799
1cx2,decoy-576,0,0,-11.4794
1cx2,decoy-602,0,0,-9.71637
1cx2,decoy-622,0,0,-7.67846
1cx2,decoy-624,0,0,-1.68995
1cx2,decoy-625,0,0,-10.8684
1cx2,decoy-638,0,0,-11.7482
1cx2,decoy-644,0,0,-9.76845
1cx2,decoy-646,0,0,-3.46206
1cx2,decoy-647,0,0,-10.2326
1cx2,decoy-651,0,0,-10.7655
1cx2,decoy-667,0,0,16.404
1cx2,decoy-668,0,0,-10.1486
1cx2,decoy-67,0,0,-10.4565
1cx2,decoy-681,0,0,-6.2364
1cx2,decoy-691,0,0,-6.98894
1cx2,decoy-70,0,0,-13.4169
1cx2,decoy-700,0,0,-13.6951
1cx2,decoy-703,0,0,-10.454
1cx2,decoy-708,0,0,-7.84375
1cx2,decoy-714,0,0,-3.48643
1cx2,decoy-72,0,0,-8.99282
1cx2,decoy-74,0,0,-7.78119
1cx2,decoy-75,0,0,-7.51136
1cx2,decoy-755,0,0,-11.0556
1cx2,decoy-757,0,0,-10.0799
1cx2,decoy-761,0,0,-8.67448
1cx2,decoy-763,0,0,-6.77599
1cx2,decoy-766,0,0,-10.854
1cx2,decoy-77,0,0,-5.99324
1cx2,decoy-773,0,0,-10.1226
1cx2,decoy-8,0,0,-8.13744
1cx2,decoy-803,0,0,-8.74887
1cx2,decoy-83,0,0,-9.97593
1cx2,decoy-850,0,0,-8.71107
1cx2,decoy-852,0,0,-9.7304
1cx2,decoy-865,0,0,-11.3589
1cx2,decoy-867,0,0,-11.3052
1cx2,decoy-883,0,0,-8.1683
1cx2,decoy-888,0,0,-9.77003
1cx2,decoy-891,0,0,-7.43289
1cx2,decoy-903,0,0,-13.3273
1cx2,decoy-904,0,0,-9.64048
1cx2,decoy-909,0,0,-11.6934
1cx2,decoy-916,0,0,-11.7415
1cx2,decoy-921,0,0,-11.4947
1cx2,decoy-946,0,0,-9.9987
1cx2,decoy-953,0,0,-11.0662
1cx2,decoy-969,0,0,-6.81682
1cx2,decoy-973,0,0,-10.1145
1cx2,decoy-995,0,0,-4.44525
1e66,1e66/active-11,0,1,-10.0322
1e66,decoy-10,0,0,-8.113
1e66,decoy-1002,0,0,160.873
1e66,decoy-1008,0,0,-9.76447
1e66,decoy-1020,0,0,-7.70468
1e66,decoy-1026,0,0,-9.48257
1e66,decoy-1028,0,0,-6.27241
1e66,decoy-1034,0,0,-9.82138
1e66,decoy-104,0,0,-9.75299
1e66,decoy-1042,0,0,-11.2587
1e66,decoy-1046,0,0,-9.96413
1e66,decoy-1050,0,0,-11.5266
1e66,decoy-1057,0,0,-10.9111
1e66,decoy-106,0,0,-9.12255
1e66,decoy-1062,0,0,-9.07371
1e66,decoy-118,0,0,-10.3241
1e66,decoy-13,0,0,-10.1383
1e66,decoy-130,0,0,-8.58434
1e66,decoy-168,0,0,-9.21267
1e66,decoy-183,0,0,-3.2187
1e66,decoy-190,0,0,-9.66469
1e66,decoy-192,0,0,-8.90455
1e66,decoy-243,0,0,-8.88963
1e66,decoy-251,0,0,-9.94111
1e66,decoy-268,0,0,-6.72096
1e66,decoy-285,0,0,-7.86593
1e66,decoy-291,0,0,-9.73961
1e66,decoy-298,0,0,-7.06152
1e66,decoy-323,0,0,-9.50066
1e66,decoy-330,0,0,-9.87419
1e66,decoy-333,0,0,-8.05397
1e66,decoy-334,0,0,-10.0974
1e66,decoy-351,0,0,-9.32992
1e66,decoy-352,0,0,31.5882
1e66,decoy-369,0,0,-7.95859
1e66,decoy-373,0,0,-9.59483
1e66,decoy-382,0,0,-7.39346
1e66,decoy-384,0,0,-3.60111
1e66,decoy-386,0,0,-7.14461
1e66,decoy-402,0,0,-8.89976
1e66,decoy-410,0,0,-8.09959
1e66,decoy-417,0,0,-8.03986
1e66,decoy-427,0,0,-7.76208
1e66,decoy-433,0,0,-7.9572
1e66,decoy-442,0,0,-9.5867
1e66,decoy-450,0,0,-8.74429
1e66,decoy-451,0,0,-8.53644
1e66,decoy-455,0,0,-9.71568
1e66,decoy-467,0,0,-8.01731
1e66,decoy-469,0,0,-4.04126
1e66,decoy-483,0,0,-9.42662
1e66,decoy-486,0,0,-8.28814
1e66,decoy-511,0,0,-9.90452
1e66,decoy-513,0,0,-7.11279
1e66,decoy-522,0,0,-7.22581
1e66,decoy-551,0,0,-8.17344
1e66,decoy-557,0,0,-8.22439
1e66,decoy-561,0,0,-10.5107
1e66,decoy-566,0,0,-10.1044
1e66,decoy-569,0,0,-10.2042
